frame,cX,cY,area,minI,maxI,meanI,video,time,cX_original
62469,703,90,14.0,111.0,179.0,236.5909090909091,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:06.900,983
62467,703,91,17.0,126.0,179.0,245.3333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:06.700,983
62468,703,90,15.5,111.0,179.0,233.79166666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:06.800,983
62463,703,92,27.0,117.0,179.0,245.9523809523809,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:06.300,983
62464,703,92,22.0,119.0,179.0,246.54054054054052,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:06.400,983
62462,703,92,23.5,120.0,179.0,246.9230769230769,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:06.200,983
62474,703,90,13.0,119.0,178.0,230.9523809523809,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.400,983
62476,703,91,11.5,118.0,178.0,238.42105263157893,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.600,983
62477,703,90,13.0,115.0,176.0,227.9523809523809,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.700,983
62475,703,90,13.0,114.0,179.0,235.04761904761904,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.500,983
62473,703,90,14.5,123.0,179.0,239.3478260869565,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.300,983
62471,703,91,13.0,131.0,179.0,242.9523809523809,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.100,983
62472,703,90,14.5,123.0,179.0,239.3478260869565,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.200,983
62470,703,91,14.5,112.0,179.0,240.3913043478261,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.000,983
62480,703,90,6.0,120.0,179.0,245.25,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.000,983
62481,703,90,5.0,120.0,176.0,252.1818181818182,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.100,983
62479,703,90,7.0,130.0,175.0,247.2142857142857,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.900,983
62478,703,91,9.5,111.0,174.0,243.9375,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:07.800,983
62484,703,90,2.5,117.0,156.0,250.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.400,983
62485,703,90,2.5,117.0,156.0,250.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.500,983
62482,703,89,5.0,111.0,170.0,216.2,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.200,983
62483,703,90,3.0,112.0,172.0,245.55555555555557,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.300,983
62491,702,89,1.5,111.0,151.0,251.2,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:09.100,982
62487,703,90,2.0,113.0,160.0,236.8333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:24:08.700,983
63213,711,115,3.5,119.0,163.0,237.75,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.300,991
63218,711,116,9.5,117.0,177.0,250.6875,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.800,991
63216,711,116,9.0,115.0,179.0,251.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.600,991
63220,711,116,9.5,121.0,177.0,249.875,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.000,991
63214,711,116,5.5,120.0,171.0,241.1818181818182,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.400,991
63219,711,116,9.5,117.0,177.0,249.5,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.900,991
63217,711,116,9.5,118.0,178.0,251.1875,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.700,991
63221,711,116,11.0,111.0,177.0,249.66666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.100,991
63215,711,116,8.0,115.0,175.0,246.14285714285717,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:21.500,991
63228,711,117,7.0,131.0,177.0,244.0769230769231,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.800,991
63227,711,117,7.0,132.0,177.0,244.84615384615387,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.700,991
63226,711,116,5.5,132.0,178.0,246.45454545454547,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.600,991
63225,711,116,6.5,124.0,178.0,248.41666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.500,991
63224,711,116,6.5,131.0,178.0,248.5833333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.400,991
63223,711,116,10.5,112.0,177.0,248.05882352941177,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.300,991
63229,711,117,7.0,124.0,177.0,242.23076923076923,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.900,991
63222,711,116,10.5,112.0,177.0,248.8823529411765,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:22.200,991
63235,711,116,4.5,121.0,172.0,232.6,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.500,991
63237,710,116,3.5,143.0,176.0,242.125,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.700,990
63231,711,117,6.5,122.0,172.0,245.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.100,991
63236,711,116,3.5,130.0,168.0,242.5,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.600,991
63230,711,117,7.0,121.0,173.0,242.84615384615387,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.000,991
63234,711,116,5.0,113.0,171.0,231.27272727272728,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.400,991
63232,711,116,4.5,120.0,176.0,236.4,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.200,991
63233,711,116,5.0,122.0,173.0,234.72727272727275,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.300,991
63243,711,117,2.0,116.0,168.0,222.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:24.300,991
63239,711,117,2.0,139.0,171.0,244.66666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.900,991
63238,711,117,2.0,139.0,171.0,246.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:25:23.800,991
64404,810,225,3.5,122.0,179.0,250.3333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:20.400,1090
64405,811,225,11.0,125.0,179.0,238.44444444444443,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:20.500,1091
64407,811,226,18.5,111.0,179.0,249.39285714285717,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:20.700,1091
64411,811,226,18.0,141.0,179.0,251.14814814814807,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.100,1091
64409,811,226,20.0,119.0,179.0,251.03333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:20.900,1091
64410,811,226,19.0,114.0,179.0,251.67857142857144,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.000,1091
64406,811,226,14.0,111.0,179.0,245.65217391304347,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:20.600,1091
64408,811,226,18.5,123.0,179.0,248.60714285714283,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:20.800,1091
64412,811,226,18.0,137.0,179.0,251.2222222222222,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.200,1091
64413,811,226,18.0,133.0,179.0,248.7037037037037,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.300,1091
64419,812,226,12.0,112.0,179.0,247.68421052631575,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.900,1092
64416,811,226,17.0,117.0,179.0,249.56,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.600,1091
64414,811,226,18.0,121.0,179.0,249.3333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.400,1091
64418,811,226,15.5,112.0,179.0,240.75,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.800,1091
64415,811,226,17.5,124.0,179.0,249.15384615384616,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.500,1091
64417,811,226,13.5,117.0,179.0,246.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:21.700,1091
64420,811,225,11.0,111.0,177.0,240.3333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.000,1091
64421,811,225,11.0,111.0,177.0,240.3333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.100,1091
64422,811,226,7.0,120.0,176.0,253.92307692307693,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.200,1091
64423,811,225,7.0,119.0,176.0,247.30769230769232,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.300,1091
64425,811,225,5.0,125.0,159.0,252.45454545454547,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.500,1091
64426,811,225,4.0,132.0,163.0,245.1,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.600,1091
64424,812,225,5.5,112.0,156.0,240.45454545454547,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.400,1092
64427,811,225,3.0,114.0,163.0,244.125,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:27:22.700,1091
66627,470,211,11.0,123.0,179.0,251.16666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.700,750
66628,470,211,11.5,112.0,179.0,250.6315789473684,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.800,750
66623,469,210,3.5,127.0,175.0,222.5,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.300,749
66626,470,211,10.5,112.0,243.0,241.27777777777777,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.600,750
66624,470,210,8.0,125.0,179.0,241.9333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.400,750
66625,470,211,9.0,128.0,179.0,248.4375,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.500,750
66629,470,211,12.0,112.0,243.0,242.3,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:02.900,750
66632,470,211,11.5,112.0,179.0,249.0526315789473,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.200,750
66637,470,210,8.0,124.0,179.0,253.13333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.700,750
66634,470,211,9.5,111.0,179.0,247.35294117647055,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.400,750
66633,470,211,10.5,112.0,179.0,246.16666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.300,750
66631,470,211,13.5,112.0,179.0,247.3809523809524,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.100,750
66636,470,211,9.0,118.0,179.0,249.75,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.600,750
66635,470,211,9.5,111.0,222.0,245.52941176470588,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.500,750
66630,470,211,13.5,112.0,179.0,246.52380952380952,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.000,750
66640,470,210,8.0,125.0,179.0,249.8,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.000,750
66642,470,210,8.0,119.0,178.0,244.46666666666667,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.200,750
66644,470,210,8.0,116.0,179.0,243.2,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.400,750
66641,470,210,8.0,125.0,179.0,247.7333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.100,750
66645,469,211,7.5,111.0,177.0,249.35714285714283,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.500,749
66639,470,210,8.0,125.0,179.0,251.06666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.900,750
66643,470,210,8.0,113.0,179.0,238.86666666666667,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.300,750
66638,470,210,8.0,125.0,179.0,252.66666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:03.800,750
66647,469,210,7.0,123.0,177.0,252.30769230769232,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.700,749
66653,470,210,4.0,124.0,171.0,190.4,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.300,750
66651,470,210,5.0,123.0,182.0,230.0909090909091,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.100,750
66648,469,210,7.0,123.0,176.0,250.61538461538464,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.800,749
66649,469,210,7.0,123.0,175.0,248.46153846153848,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.900,749
66650,469,210,7.0,115.0,177.0,242.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.000,749
66652,470,210,4.0,120.0,171.0,209.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.200,750
66646,469,211,7.5,117.0,177.0,248.64285714285717,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:04.600,749
66656,470,209,1.5,118.0,160.0,219.8333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.600,750
66657,469,209,2.5,125.0,176.0,170.57142857142856,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.700,749
66655,470,210,3.5,130.0,166.0,172.875,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.500,750
66654,470,210,4.0,114.0,170.0,179.88888888888889,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.400,750
66658,469,209,2.5,125.0,176.0,170.57142857142856,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:31:05.800,749
67644,606,327,4.5,121.0,178.0,251.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.400,886
67641,606,327,6.0,111.0,181.0,250.5833333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.100,886
67643,606,327,4.5,123.0,179.0,251.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.300,886
67642,606,327,4.5,119.0,179.0,253.8,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.200,886
67639,605,327,4.0,111.0,175.0,223.1111111111111,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:43.900,885
67640,606,327,5.5,123.0,179.0,235.0909090909091,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.000,886
67645,606,327,4.5,119.0,178.0,251.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.500,886
67638,605,326,1.5,120.0,167.0,230.4,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:43.800,885
67652,606,327,2.0,118.0,169.0,241.42857142857144,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:45.200,886
67650,606,327,4.5,112.0,175.0,236.4,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:45.000,886
67647,606,328,5.5,111.0,179.0,235.45454545454547,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.700,886
67648,606,327,4.5,112.0,178.0,239.1,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.800,886
67649,606,327,4.5,112.0,178.0,239.1,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.900,886
67653,606,327,2.0,118.0,169.0,241.42857142857144,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:45.300,886
67651,606,327,2.0,118.0,169.0,241.42857142857144,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:45.100,886
67646,606,327,4.5,119.0,178.0,251.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:44.600,886
67674,604,326,1.5,112.0,169.0,189.8,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:47.400,884
67675,604,326,1.5,112.0,169.0,189.8,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:32:47.500,884
68501,993,245,8.5,118.0,179.0,238.6,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.100,1273
68499,993,245,9.5,115.0,179.0,243.41176470588235,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:09.900,1273
68498,993,244,6.0,114.0,177.0,229.5,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:09.800,1273
68500,993,245,10.5,114.0,179.0,242.4705882352941,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.000,1273
68504,993,245,2.5,112.0,145.0,254.14285714285717,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.400,1273
68506,994,245,2.0,115.0,146.0,241.66666666666663,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.600,1274
68503,993,246,5.5,136.0,164.0,255.0,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.300,1273
68505,993,245,2.5,112.0,145.0,254.14285714285717,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.500,1273
68502,993,246,4.5,122.0,154.0,251.2222222222222,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:34:10.200,1273
71221,803,235,7.0,114.0,178.0,253.14285714285717,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.100,1083
71220,802,234,2.0,124.0,163.0,252.8333333333333,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.000,1082
71224,803,235,10.0,115.0,179.0,247.11764705882356,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.400,1083
71225,803,235,9.0,119.0,178.0,238.6875,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.500,1083
71229,803,234,7.0,120.0,179.0,250.85714285714283,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.900,1083
71227,803,235,9.0,114.0,176.0,238.625,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.700,1083
71226,803,235,9.0,122.0,175.0,239.75,D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4,1900-01-01 19:38:42.600,1083
