frame	cX	cY	area	minI	maxI	meanI	video
42570	1080	93	4.5	120.0	179.0	247.2222222222222	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42565	1081	93	11.5	115.0	179.0	243.1052631578947	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42568	1081	93	10.5	118.0	178.0	246.88235294117646	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42574	1080	92	3.0	116.0	174.0	229.42857142857142	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42572	1081	92	3.5	118.0	179.0	240.2222222222222	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42586	1064	39	2.5	115.0	170.0	250.88888888888889	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42581	1066	38	1.5	129.0	178.0	242.20000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42585	1064	39	1.5	114.0	158.0	252.14285714285714	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42584	1064	39	2.0	129.0	156.0	250.44444444444443	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42580	1066	38	1.5	128.0	179.0	238.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42588	1064	39	1.5	113.0	171.0	248.60000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42803	1168	67	13.5	114.0	179.0	232.09523809523807	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42802	1168	68	7.0	111.0	160.0	248.30769230769232	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42808	1166	66	11.5	123.0	178.0	247.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42805	1168	67	12.5	114.0	179.0	245.45000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42806	1167	67	10.0	118.0	179.0	242.70588235294116	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42807	1166	66	10.0	114.0	179.0	245.41176470588235	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42810	1166	66	8.0	122.0	179.0	229.6	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42811	1165	65	8.5	115.0	170.0	240.06666666666666	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42804	1168	67	13.0	114.0	179.0	240.38095238095238	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42809	1166	66	7.5	118.0	186.0	245.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42814	1165	64	1.5	122.0	159.0	247.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42813	1165	64	4.5	112.0	168.0	246.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
42812	1166	65	4.5	119.0	169.0	249.27272727272728	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43075	1060	72	24.0	111.0	179.0	247.08823529411765	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43072	1062	73	16.5	111.0	179.0	243.4	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43070	1061	73	6.5	115.0	161.0	226.76923076923077	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43071	1061	73	9.5	119.0	179.0	241.0625	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43073	1061	73	22.0	113.0	179.0	251.6774193548387	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43074	1061	73	22.5	111.0	179.0	248.9375	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43081	1058	71	19.0	111.0	179.0	247.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43082	1058	70	16.0	115.0	179.0	248.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43079	1058	71	18.0	112.0	179.0	246.59259259259258	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43078	1059	72	18.0	112.0	179.0	248.55555555555554	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43080	1058	71	16.0	111.0	179.0	250.08	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43076	1060	72	23.0	111.0	179.0	243.5757575757576	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43083	1057	70	9.0	122.0	179.0	246.25	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43077	1059	72	21.5	112.0	179.0	249.06666666666666	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43084	1056	70	12.0	117.0	178.0	242.94736842105263	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43086	1056	70	2.0	111.0	140.0	251.42857142857142	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43085	1056	70	9.5	121.0	178.0	247.8125	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43088	1054	68	2.0	140.0	168.0	255.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43107	1054	54	2.5	126.0	170.0	230.83333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43109	1053	54	1.5	138.0	149.0	254.20000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43113	1052	54	2.0	118.0	173.0	238.83333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43112	1052	54	1.5	152.0	169.0	237.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43108	1054	54	2.5	126.0	170.0	230.83333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43110	1053	54	3.0	141.0	176.0	237.75	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43111	1052	54	1.5	152.0	169.0	237.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43319	962	46	10.0	111.0	179.0	248.88235294117646	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43321	962	45	20.5	119.0	179.0	247.93333333333334	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43323	961	45	18.0	113.0	179.0	247.35714285714283	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43322	961	45	17.5	130.0	179.0	252.37037037037035	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43320	962	45	20.0	111.0	179.0	247.3448275862069	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43324	961	45	18.0	113.0	179.0	241.35714285714283	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43328	961	45	13.5	116.0	179.0	243.3181818181818	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43329	961	45	9.0	116.0	179.0	247.41176470588235	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43326	961	44	17.0	114.0	179.0	241.5769230769231	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43327	961	45	15.5	111.0	179.0	244.76	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43325	961	45	17.5	89.0	178.0	242.88888888888889	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43325	962	43	2.0	89.0	178.0	214.60000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43330	961	44	6.5	114.0	175.0	253.92857142857142	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43331	960	44	6.5	114.0	163.0	248.92307692307693	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43335	960	42	2.0	117.0	146.0	251.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43332	960	43	2.5	111.0	156.0	251.14285714285714	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43333	960	44	2.5	124.0	161.0	255.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43334	960	43	2.0	114.0	145.0	254.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43355	959	42	2.5	132.0	168.0	248.375	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43354	960	42	1.5	126.0	165.0	230.7142857142857	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43361	959	42	2.5	132.0	183.0	250.125	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43362	959	42	2.5	124.0	183.0	216.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43357	959	42	2.5	136.0	172.0	252.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43358	959	42	2.5	136.0	170.0	253.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43356	959	42	2.5	136.0	166.0	254.875	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43363	958	42	1.5	117.0	173.0	230.7142857142857	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43359	959	42	3.0	135.0	176.0	252.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43651	1075	71	9.0	115.0	177.0	241.25	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43654	1074	72	18.0	115.0	179.0	250.03846153846155	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43653	1074	72	22.5	113.0	179.0	237.28125	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43657	1072	73	13.0	112.0	179.0	247.86363636363637	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43655	1073	72	18.0	112.0	178.0	245.37037037037035	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43658	1072	73	12.5	111.0	173.0	249.05	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43656	1073	72	14.5	109.0	179.0	247.78260869565216	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43656	1073	70	2.0	109.0	175.0	237.60000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43652	1075	72	14.5	117.0	180.0	244.95454545454547	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43659	1072	73	12.5	111.0	173.0	249.05	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43662	1071	73	7.0	113.0	176.0	244.92307692307693	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43661	1071	73	7.5	114.0	179.0	247.57142857142856	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43664	1068	72	3.0	111.0	173.0	247.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43663	1070	73	5.0	121.0	178.0	253.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43660	1071	73	5.0	135.0	171.0	254.54545454545456	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43683	1045	108	1.5	121.0	167.0	223.375	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43689	1045	109	13.0	111.0	178.0	249.28571428571428	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43690	1044	109	13.5	114.0	178.0	245.38095238095238	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43691	1044	110	12.0	111.0	179.0	239.26315789473682	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43684	1046	107	7.0	126.0	179.0	246.46666666666667	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43686	1046	109	18.0	123.0	179.0	236.7037037037037	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43688	1045	109	12.0	111.0	179.0	247.3	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43685	1046	108	15.0	110.0	179.0	247.78260869565216	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43685	1046	109	2.0	110.0	176.0	244.8	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43687	1045	109	15.0	114.0	179.0	248.17391304347825	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43694	1044	110	6.0	121.0	181.0	245.76923076923077	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43695	1043	110	9.5	113.0	179.0	243.33333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43693	1043	110	7.5	117.0	179.0	249.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43692	1044	110	9.5	123.0	177.0	248.2941176470588	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43697	1043	111	7.5	112.0	179.0	251.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43696	1043	110	3.0	113.0	158.0	251.57142857142856	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43706	1053	80	4.5	117.0	180.0	241.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43703	1053	80	3.0	112.0	142.0	252.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43705	1052	80	5.5	126.0	179.0	243.8181818181818	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43707	1051	81	6.5	21.0	173.0	239.46153846153848	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43707	1052	81	2.0	21.0	159.0	233.8	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43713	1049	82	3.0	127.0	174.0	247.625	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43710	1050	82	5.5	114.0	170.0	226.91666666666666	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43711	1050	82	2.5	131.0	184.0	245.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43712	1049	82	3.5	137.0	176.0	225.66666666666666	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43709	1051	81	8.0	112.0	174.0	239.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43714	1048	82	1.5	137.0	174.0	251.60000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43708	1051	82	7.5	118.0	172.0	252.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43910	1107	73	4.5	116.0	165.0	186.08333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43913	1106	74	18.0	116.0	179.0	252.1111111111111	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43915	1106	74	21.5	121.0	179.0	245.4516129032258	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43911	1107	74	15.0	130.0	176.0	249.7391304347826	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43914	1106	74	21.5	120.0	179.0	247.2258064516129	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43912	1107	74	18.5	114.0	181.0	250.33333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43919	1105	73	13.0	112.0	179.0	249.8095238095238	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43918	1105	74	19.0	117.0	179.0	249.9642857142857	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43920	1104	73	14.5	111.0	178.0	241.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43921	1104	73	16.5	125.0	179.0	233.4	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43923	1103	73	13.5	114.0	179.0	252.52380952380952	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43917	1105	74	20.0	117.0	179.0	240.58620689655172	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43916	1106	74	21.0	111.0	180.0	242.1	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43922	1103	73	13.5	126.0	179.0	252.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43925	1103	71	5.5	114.0	176.0	251.23076923076925	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43926	1102	71	3.5	111.0	149.0	254.88888888888889	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43927	1100	71	2.0	114.0	152.0	245.33333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43924	1103	72	10.0	125.0	179.0	248.35294117647058	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43931	1085	117	5.5	118.0	169.0	251.1818181818182	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43935	1084	117	20.5	116.0	179.0	251.3793103448276	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43934	1085	117	19.0	113.0	179.0	249.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43939	1084	116	18.5	114.0	179.0	242.48148148148147	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43937	1084	116	21.5	117.0	179.0	248.38709677419354	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43933	1085	117	18.0	120.0	179.0	241.4074074074074	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43938	1084	116	21.0	112.0	178.0	245.43333333333334	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43936	1084	117	22.0	111.0	179.0	252.03225806451613	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43932	1085	117	9.5	118.0	178.0	247.2941176470588	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43944	1082	114	7.0	111.0	178.0	247.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43943	1083	114	12.5	122.0	178.0	249.15	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43945	1082	114	8.5	116.0	177.0	248.86666666666667	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43941	1084	115	14.0	114.0	179.0	243.95454545454547	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43942	1083	115	12.0	111.0	179.0	249.4	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43940	1084	115	14.0	142.0	179.0	245.72727272727275	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43946	1081	114	2.0	111.0	165.0	246.375	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43954	1093	70	3.0	129.0	179.0	245.88888888888889	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43955	1093	70	1.5	117.0	169.0	253.28571428571428	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43959	1091	70	3.0	132.0	168.0	250.66666666666666	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43963	1089	70	2.5	123.0	166.0	246.85714285714283	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43957	1091	70	3.0	127.0	174.0	244.625	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43958	1092	70	4.0	125.0	177.0	233.60000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43956	1092	70	3.0	114.0	178.0	246.77777777777777	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43960	1091	70	3.0	116.0	178.0	237.375	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43961	1090	70	2.0	115.0	168.0	243.83333333333331	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43962	1089	71	4.5	128.0	172.0	201.10000000000002	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
43964	1088	70	3.0	119.0	171.0	216.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44457	1138	146	2.5	111.0	152.0	247.42857142857142	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44454	1139	147	8.5	112.0	165.0	226.6	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44453	1139	147	10.5	114.0	178.0	237.44444444444443	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44456	1138	147	5.0	115.0	175.0	227.23076923076925	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44455	1139	147	4.5	111.0	176.0	246.9090909090909	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44452	1140	147	3.5	123.0	162.0	252.0	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44483	1209	72	12.0	111.0	178.0	243.36842105263156	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44486	1209	75	25.0	112.0	179.0	240.57142857142856	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44489	1209	75	21.5	112.0	179.0	239.09677419354838	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44488	1209	76	21.5	127.0	179.0	240.29032258064515	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44487	1209	75	25.0	112.0	179.0	242.4	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44491	1209	75	13.5	125.0	179.0	246.54545454545456	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44485	1209	75	25.0	112.0	179.0	239.14285714285714	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44485	1258	78	13.5	121.0	177.0	247.95238095238093	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44484	1259	77	7.0	117.0	172.0	245.2142857142857	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44484	1209	75	22.0	112.0	179.0	244.83870967741936	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44490	1209	75	16.5	116.0	179.0	247.04	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44490	1260	78	4.5	121.0	170.0	251.5	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44495	1208	75	10.5	111.0	178.0	222.1111111111111	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
44499	1208	75	7.0	115.0	173.0	200.57142857142856	D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4
