frame	cX	cY	area	minI	maxI	meanI	video
44403	27	199	7.0	113.0	176.0	230.53846153846155	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44406	26	199	3.0	135.0	179.0	220.875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44399	36	200	3.0	112.0	139.0	132.7142857142857	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44399	26	199	15.0	111.0	179.0	238.2173913043478	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44400	35	200	2.5	113.0	143.0	151.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44400	26	199	14.0	111.0	179.0	240.0909090909091	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44401	26	199	8.5	122.0	177.0	242.9375	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44405	26	199	4.5	122.0	178.0	233.4	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44407	26	199	1.5	139.0	160.0	176.20000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44598	551	64	12.5	122.0	179.0	237.57142857142856	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44594	550	61	3.0	132.0	156.0	214.44444444444443	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44595	551	63	12.0	118.0	179.0	240.35000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44596	551	63	11.5	114.0	179.0	244.05	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44597	551	63	13.5	115.0	179.0	247.52173913043478	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44605	550	64	5.5	118.0	179.0	250.25	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44603	550	63	5.5	134.0	179.0	253.92307692307693	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44602	550	63	6.0	131.0	179.0	251.28571428571428	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44601	550	63	6.0	131.0	178.0	254.14285714285714	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44606	550	64	5.5	118.0	179.0	250.25	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44600	550	63	9.0	112.0	175.0	242.41176470588235	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44604	550	63	5.5	134.0	179.0	253.92307692307693	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44599	550	63	9.0	112.0	175.0	242.41176470588235	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44613	549	62	3.5	130.0	178.0	239.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44611	549	62	3.5	141.0	179.0	247.875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44612	549	62	3.5	130.0	178.0	239.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44614	549	62	3.5	130.0	178.0	239.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44608	550	63	5.0	119.0	179.0	250.9	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44609	550	63	5.0	112.0	179.0	244.3	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44607	550	63	5.5	111.0	179.0	254.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44610	550	63	5.0	112.0	179.0	244.3	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44622	553	42	5.0	116.0	167.0	120.60000000000001	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44622	549	61	1.5	114.0	164.0	134.6	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44621	549	61	2.0	113.0	173.0	154.14285714285714	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44620	549	61	1.5	117.0	170.0	205.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44615	549	62	1.5	114.0	169.0	248.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44616	549	62	1.5	114.0	169.0	248.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44619	549	61	1.5	117.0	170.0	205.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44617	549	62	3.5	118.0	179.0	238.125	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44630	553	42	3.0	116.0	150.0	130.85714285714286	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44626	553	42	2.0	143.0	163.0	199.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44624	553	42	4.0	130.0	155.0	220.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44628	553	42	2.0	132.0	158.0	191.83333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44625	553	42	4.0	118.0	158.0	219.77777777777777	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44627	553	42	2.0	138.0	159.0	196.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44623	553	42	4.0	130.0	155.0	220.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44629	553	42	2.0	132.0	158.0	191.83333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44634	553	42	1.5	115.0	135.0	177.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44632	553	42	2.0	121.0	142.0	152.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44633	553	42	2.0	116.0	137.0	153.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44635	553	42	1.5	118.0	132.0	113.80000000000001	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44636	553	42	1.5	118.0	132.0	113.80000000000001	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44631	553	42	3.0	112.0	147.0	132.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44974	588	152	4.5	124.0	171.0	233.10000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44982	589	157	16.5	114.0	179.0	236.11538461538464	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44976	589	156	14.0	120.0	180.0	242.65217391304347	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44981	589	157	18.5	111.0	179.0	243.53571428571428	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44979	589	157	17.5	111.0	179.0	239.62962962962962	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44980	589	157	18.0	111.0	179.0	239.4642857142857	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44978	589	157	16.5	126.0	179.0	241.92307692307693	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44975	588	155	11.0	118.0	179.0	242.89473684210526	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44977	589	156	18.0	119.0	201.0	238.2142857142857	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44989	590	158	8.0	119.0	179.0	248.4375	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44986	590	158	8.5	117.0	179.0	246.6875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44984	589	158	14.0	122.0	179.0	248.1304347826087	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44987	590	158	8.5	128.0	179.0	250.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44988	590	158	9.0	127.0	179.0	252.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44985	590	157	10.5	115.0	179.0	247.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44990	590	158	9.0	115.0	179.0	245.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44983	589	157	16.5	113.0	179.0	245.76923076923077	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44998	592	156	3.5	134.0	177.0	229.77777777777777	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44994	591	157	8.0	113.0	171.0	237.4375	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44996	591	158	8.0	117.0	177.0	238.70588235294116	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44993	591	157	9.0	114.0	176.0	245.77777777777777	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44997	591	158	8.0	115.0	179.0	226.9375	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44992	590	158	6.5	117.0	173.0	250.33333333333334	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44995	591	157	7.0	116.0	179.0	247.1875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44991	590	158	8.5	111.0	179.0	244.8235294117647	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45002	592	159	1.5	113.0	169.0	160.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45004	592	159	2.0	119.0	162.0	245.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
44999	592	157	4.5	120.0	177.0	242.16666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45000	592	157	4.5	120.0	177.0	242.16666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45001	592	157	5.0	128.0	176.0	228.75	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45003	592	159	2.0	111.0	156.0	166.85714285714286	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45011	593	142	5.0	113.0	165.0	159.10000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45009	593	142	2.5	115.0	148.0	186.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45012	593	142	4.0	114.0	149.0	101.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45010	592	142	1.5	136.0	149.0	219.20000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45013	593	143	2.5	113.0	153.0	101.14285714285714	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45017	588	118	4.5	113.0	176.0	237.0909090909091	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45019	588	117	1.5	137.0	175.0	242.20000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45020	588	117	1.5	137.0	175.0	242.20000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45018	588	117	2.0	122.0	179.0	247.14285714285714	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45016	588	117	3.5	118.0	178.0	252.1111111111111	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45021	588	117	1.5	115.0	174.0	241.20000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45030	585	89	1.5	116.0	150.0	46.6	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45031	585	89	1.5	116.0	150.0	46.6	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45478	275	150	3.0	116.0	139.0	66.28571428571428	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45480	275	151	5.0	113.0	173.0	193.4	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45486	276	150	3.0	151.0	175.0	246.875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45484	276	150	4.0	127.0	209.0	223.88888888888889	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45483	276	150	4.0	128.0	171.0	208.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45482	276	150	3.0	138.0	194.0	209.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45485	276	150	4.0	126.0	177.0	244.2222222222222	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45481	276	150	6.5	117.0	169.0	157.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45479	275	151	4.5	118.0	150.0	153.88888888888889	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45489	276	150	4.0	119.0	179.0	241.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45490	276	150	4.0	119.0	179.0	241.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45492	277	148	1.5	118.0	145.0	218.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45488	276	150	3.0	141.0	175.0	250.875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45491	277	148	1.5	118.0	145.0	218.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45487	276	150	3.0	147.0	175.0	249.875	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45496	277	150	1.5	123.0	145.0	154.60000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45495	277	149	2.0	122.0	171.0	117.16666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45504	278	148	2.0	116.0	171.0	220.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45503	278	148	2.0	116.0	171.0	220.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45832	631	57	6.0	114.0	173.0	236.58333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45837	631	59	11.5	113.0	178.0	238.4	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45833	631	58	11.5	112.0	179.0	242.75	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45838	631	58	11.0	120.0	179.0	241.94736842105263	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45831	631	56	3.0	111.0	165.0	166.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45836	631	59	11.5	117.0	178.0	238.4	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45834	631	58	13.5	111.0	179.0	245.13636363636365	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45835	631	58	12.0	116.0	178.0	244.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45845	632	58	5.5	120.0	179.0	227.33333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45840	631	59	10.0	125.0	178.0	244.1111111111111	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45841	631	59	10.0	125.0	178.0	242.1111111111111	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45843	631	59	7.0	117.0	181.0	241.33333333333334	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45846	632	58	5.5	114.0	179.0	225.91666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45839	631	58	11.0	115.0	178.0	241.36842105263156	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45844	631	59	7.0	117.0	181.0	241.33333333333334	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45842	631	59	10.0	123.0	177.0	245.83333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45850	631	58	2.5	117.0	181.0	232.77777777777777	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45848	631	58	2.5	125.0	181.0	236.77777777777777	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45849	631	58	2.5	125.0	181.0	236.77777777777777	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45854	631	57	2.5	118.0	159.0	232.28571428571428	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45852	631	58	4.5	111.0	165.0	232.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45847	632	58	4.5	113.0	179.0	223.9090909090909	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45851	631	58	4.5	111.0	165.0	232.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45856	631	57	2.5	118.0	159.0	232.28571428571428	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45858	631	57	2.0	115.0	176.0	241.0	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
45857	631	57	2.0	125.0	179.0	236.83333333333331	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48004	616	37	2.0	144.0	178.0	250.5	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48006	617	38	6.0	129.0	179.0	248.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48005	617	38	7.0	118.0	179.0	229.61538461538464	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48008	617	38	6.0	129.0	179.0	248.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48012	616	39	2.5	121.0	179.0	245.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48013	616	39	2.5	117.0	178.0	242.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48011	617	38	4.5	125.0	179.0	244.8	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48014	616	39	2.5	124.0	175.0	248.125	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48007	617	38	6.0	129.0	179.0	248.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48009	617	38	7.5	120.0	177.0	241.42857142857142	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48010	617	38	7.5	121.0	177.0	247.14285714285714	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48017	616	39	1.5	113.0	177.0	225.60000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48016	616	39	2.0	140.0	178.0	244.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48018	616	39	1.5	113.0	177.0	225.60000000000002	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
48015	616	39	2.0	140.0	178.0	244.66666666666666	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part03.mp4
61359	109	35	1.5	119.0	145.0	112.80000000000001	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part04.mp4
61358	109	35	1.5	119.0	145.0	112.80000000000001	D:\AprPanama2025_fixed\041025_experimental\041025PA_experimental_part04.mp4
