frame	cX	cY	area	minI	maxI	meanI	video
62454	704	93	33.5	113.0	179.0	251.24489795918365	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62465	703	91	19.0	113.0	179.0	246.86666666666667	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62466	703	91	17.5	120.0	179.0	243.67857142857142	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62469	703	90	14.0	111.0	179.0	236.5909090909091	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62467	703	91	17.0	126.0	179.0	245.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62468	703	90	15.5	111.0	179.0	233.79166666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62463	703	92	27.0	117.0	179.0	245.95238095238093	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62464	703	92	22.0	119.0	179.0	246.54054054054055	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62462	703	92	23.5	120.0	179.0	246.9230769230769	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62474	703	90	13.0	119.0	178.0	230.95238095238093	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62476	703	91	11.5	118.0	178.0	238.42105263157893	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62477	703	90	13.0	115.0	176.0	227.95238095238093	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62475	703	90	13.0	114.0	179.0	235.04761904761904	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62473	703	90	14.5	123.0	179.0	239.3478260869565	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62471	703	91	13.0	131.0	179.0	242.95238095238093	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62472	703	90	14.5	123.0	179.0	239.3478260869565	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62470	703	91	14.5	112.0	179.0	240.3913043478261	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62480	703	90	6.0	120.0	179.0	245.25	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62481	703	90	5.0	120.0	176.0	252.1818181818182	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62479	703	90	7.0	130.0	175.0	247.2142857142857	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62478	703	91	9.5	111.0	174.0	243.9375	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62484	703	90	2.5	117.0	156.0	250.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62485	703	90	2.5	117.0	156.0	250.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62482	703	89	5.0	111.0	170.0	216.20000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62483	703	90	3.0	112.0	172.0	245.55555555555554	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62491	702	89	1.5	111.0	151.0	251.20000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
62487	703	90	2.0	113.0	160.0	236.83333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63213	711	115	3.5	119.0	163.0	237.75	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63218	711	116	9.5	117.0	177.0	250.6875	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63216	711	116	9.0	115.0	179.0	251.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63220	711	116	9.5	121.0	177.0	249.875	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63214	711	116	5.5	120.0	171.0	241.1818181818182	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63219	711	116	9.5	117.0	177.0	249.5	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63217	711	116	9.5	118.0	178.0	251.1875	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63221	711	116	11.0	111.0	177.0	249.66666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63215	711	116	8.0	115.0	175.0	246.14285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63228	711	117	7.0	131.0	177.0	244.0769230769231	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63227	711	117	7.0	132.0	177.0	244.84615384615387	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63226	711	116	5.5	132.0	178.0	246.45454545454547	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63225	711	116	6.5	124.0	178.0	248.41666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63224	711	116	6.5	131.0	178.0	248.58333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63223	711	116	10.5	112.0	177.0	248.05882352941177	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63229	711	117	7.0	124.0	177.0	242.23076923076925	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63222	711	116	10.5	112.0	177.0	248.88235294117646	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63235	711	116	4.5	121.0	172.0	232.60000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63237	710	116	3.5	143.0	176.0	242.125	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63231	711	117	6.5	122.0	172.0	245.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63236	711	116	3.5	130.0	168.0	242.5	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63230	711	117	7.0	121.0	173.0	242.84615384615387	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63234	711	116	5.0	113.0	171.0	231.27272727272728	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63232	711	116	4.5	120.0	176.0	236.4	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63233	711	116	5.0	122.0	173.0	234.72727272727275	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63243	711	117	2.0	116.0	168.0	222.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63239	711	117	2.0	139.0	171.0	244.66666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
63238	711	117	2.0	139.0	171.0	246.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64404	810	225	3.5	122.0	179.0	250.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64405	811	225	11.0	125.0	179.0	238.44444444444443	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64407	811	226	18.5	111.0	179.0	249.39285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64411	811	226	18.0	141.0	179.0	251.14814814814812	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64409	811	226	20.0	119.0	179.0	251.03333333333333	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64410	811	226	19.0	114.0	179.0	251.67857142857142	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64406	811	226	14.0	111.0	179.0	245.65217391304347	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64408	811	226	18.5	123.0	179.0	248.60714285714283	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64412	811	226	18.0	137.0	179.0	251.2222222222222	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64413	811	226	18.0	133.0	179.0	248.7037037037037	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64419	812	226	12.0	112.0	179.0	247.68421052631578	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64416	811	226	17.0	117.0	179.0	249.56	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64414	811	226	18.0	121.0	179.0	249.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64418	811	226	15.5	112.0	179.0	240.75	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64415	811	226	17.5	124.0	179.0	249.15384615384616	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64417	811	226	13.5	117.0	179.0	246.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64420	811	225	11.0	111.0	177.0	240.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64421	811	225	11.0	111.0	177.0	240.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64422	811	226	7.0	120.0	176.0	253.92307692307693	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64423	811	225	7.0	119.0	176.0	247.30769230769232	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64425	811	225	5.0	125.0	159.0	252.45454545454547	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64426	811	225	4.0	132.0	163.0	245.10000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64424	812	225	5.5	112.0	156.0	240.45454545454547	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
64427	811	225	3.0	114.0	163.0	244.125	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66627	470	211	11.0	123.0	179.0	251.16666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66628	470	211	11.5	112.0	179.0	250.6315789473684	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66623	469	210	3.5	127.0	175.0	222.5	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66626	470	211	10.5	112.0	243.0	241.27777777777777	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66624	470	210	8.0	125.0	179.0	241.93333333333334	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66625	470	211	9.0	128.0	179.0	248.4375	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66629	470	211	12.0	112.0	243.0	242.3	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66632	470	211	11.5	112.0	179.0	249.05263157894734	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66637	470	210	8.0	124.0	179.0	253.13333333333333	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66634	470	211	9.5	111.0	179.0	247.35294117647058	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66633	470	211	10.5	112.0	179.0	246.16666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66631	470	211	13.5	112.0	179.0	247.38095238095238	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66636	470	211	9.0	118.0	179.0	249.75	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66635	470	211	9.5	111.0	222.0	245.52941176470588	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66630	470	211	13.5	112.0	179.0	246.52380952380952	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66640	470	210	8.0	125.0	179.0	249.79999999999998	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66642	470	210	8.0	119.0	178.0	244.46666666666667	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66644	470	210	8.0	116.0	179.0	243.2	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66641	470	210	8.0	125.0	179.0	247.73333333333332	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66645	469	211	7.5	111.0	177.0	249.35714285714283	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66639	470	210	8.0	125.0	179.0	251.06666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66643	470	210	8.0	113.0	179.0	238.86666666666667	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66638	470	210	8.0	125.0	179.0	252.66666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66647	469	210	7.0	123.0	177.0	252.30769230769232	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66653	470	210	4.0	124.0	171.0	190.4	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66651	470	210	5.0	123.0	182.0	230.0909090909091	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66648	469	210	7.0	123.0	176.0	250.61538461538464	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66649	469	210	7.0	123.0	175.0	248.46153846153848	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66650	469	210	7.0	115.0	177.0	242.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66652	470	210	4.0	120.0	171.0	209.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66646	469	211	7.5	117.0	177.0	248.64285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66656	470	209	1.5	118.0	160.0	219.83333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66657	469	209	2.5	125.0	176.0	170.57142857142856	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66655	470	210	3.5	130.0	166.0	172.875	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66654	470	210	4.0	114.0	170.0	179.88888888888889	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
66658	469	209	2.5	125.0	176.0	170.57142857142856	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67644	606	327	4.5	121.0	178.0	251.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67641	606	327	6.0	111.0	181.0	250.58333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67643	606	327	4.5	123.0	179.0	251.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67642	606	327	4.5	119.0	179.0	253.8	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67639	605	327	4.0	111.0	175.0	223.1111111111111	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67640	606	327	5.5	123.0	179.0	235.0909090909091	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67645	606	327	4.5	119.0	178.0	251.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67638	605	326	1.5	120.0	167.0	230.4	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67652	606	327	2.0	118.0	169.0	241.42857142857142	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67650	606	327	4.5	112.0	175.0	236.4	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67647	606	328	5.5	111.0	179.0	235.45454545454547	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67648	606	327	4.5	112.0	178.0	239.10000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67649	606	327	4.5	112.0	178.0	239.10000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67653	606	327	2.0	118.0	169.0	241.42857142857142	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67651	606	327	2.0	118.0	169.0	241.42857142857142	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67646	606	327	4.5	119.0	178.0	251.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67674	604	326	1.5	112.0	169.0	189.8	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
67675	604	326	1.5	112.0	169.0	189.8	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68501	993	245	8.5	118.0	179.0	238.6	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68499	993	245	9.5	115.0	179.0	243.41176470588235	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68498	993	244	6.0	114.0	177.0	229.5	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68500	993	245	10.5	114.0	179.0	242.47058823529412	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68504	993	245	2.5	112.0	145.0	254.14285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68506	994	245	2.0	115.0	146.0	241.66666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68503	993	246	5.5	136.0	164.0	255.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68505	993	245	2.5	112.0	145.0	254.14285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
68502	993	246	4.5	122.0	154.0	251.2222222222222	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71221	803	235	7.0	114.0	178.0	253.14285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71220	802	234	2.0	124.0	163.0	252.83333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71224	803	235	10.0	115.0	179.0	247.11764705882354	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71225	803	235	9.0	119.0	178.0	238.6875	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71229	803	234	7.0	120.0	179.0	250.85714285714283	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71227	803	235	9.0	114.0	176.0	238.625	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71226	803	235	9.0	122.0	175.0	239.75	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71223	803	235	10.0	115.0	179.0	247.11764705882354	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71228	802	235	6.5	113.0	172.0	253.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71222	803	235	10.0	115.0	179.0	247.11764705882354	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71232	802	234	6.0	113.0	177.0	246.8181818181818	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71236	802	234	3.0	112.0	167.0	235.85714285714283	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71231	802	234	2.5	112.0	174.0	241.14285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71234	802	234	3.0	119.0	176.0	244.28571428571428	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71235	802	234	3.0	119.0	176.0	244.28571428571428	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71233	802	234	2.5	113.0	179.0	239.14285714285714	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
71230	803	234	3.5	120.0	169.0	239.5	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part04.mp4
72184	749	152	5.0	120.0	173.0	221.10000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
72185	749	152	2.0	122.0	165.0	251.66666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
72186	749	152	2.0	122.0	165.0	251.66666666666666	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
72190	749	151	2.0	115.0	171.0	248.83333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
72189	749	151	2.0	115.0	171.0	248.83333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81801	953	63	5.5	138.0	173.0	244.1818181818182	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81804	953	63	7.0	116.0	177.0	246.61538461538464	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81802	953	63	7.0	115.0	173.0	250.92307692307693	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81803	953	63	7.0	115.0	175.0	249.23076923076925	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81800	952	64	1.5	117.0	157.0	150.20000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81808	952	63	1.5	113.0	151.0	235.8	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81806	953	63	2.5	119.0	171.0	241.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81805	953	63	2.5	119.0	171.0	241.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
81807	952	63	1.5	112.0	158.0	241.5	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part05.mp4
90094	906	110	2.0	116.0	167.0	139.7142857142857	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90106	1143	86	1.5	112.0	162.0	228.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90107	1143	86	5.0	111.0	174.0	228.27272727272728	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90112	1142	87	9.5	128.0	186.0	243.4375	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90110	1143	87	9.0	114.0	179.0	247.875	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90111	1143	87	11.0	116.0	182.0	244.44444444444443	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90108	1143	87	8.5	131.0	178.0	243.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90109	1143	87	8.0	114.0	177.0	236.86666666666667	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90114	1142	88	7.5	122.0	176.0	242.2142857142857	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90115	1141	88	10.5	112.0	179.0	237.83333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90113	1142	87	9.5	128.0	186.0	243.4375	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90117	1141	88	7.0	112.0	179.0	254.53846153846155	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90122	1139	90	3.5	117.0	179.0	227.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90121	1140	90	5.0	111.0	176.0	208.70000000000002	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90119	1140	89	6.5	112.0	178.0	241.84615384615387	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90118	1141	89	7.0	116.0	179.0	243.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90120	1140	89	5.0	119.0	171.0	192.4	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90123	1139	90	3.5	117.0	179.0	227.33333333333331	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90116	1141	88	9.5	122.0	177.0	254.3125	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90124	1139	91	4.0	121.0	169.0	242.0	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
90125	1139	91	2.5	125.0	169.0	248.7142857142857	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
95023	1187	87	2.5	115.0	169.0	248.57142857142856	D:\AprPanama2025_fixed\041425_experimental\041425PA_experimental_part06.mp4
