frame	cX	cY	area	minI	maxI	meanI	video
1329	546	228	8.5	98.0	154.0	173.28571428571428	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	550	232	5.5	102.0	185.0	196.8	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	548	232	4.0	77.0	210.0	211.875	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	571	235	2.0	106.0	178.0	153.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	595	245	2.0	110.0	156.0	117.4	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	573	247	2.0	110.0	167.0	161.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	578	248	2.0	109.0	158.0	162.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	482	251	2.0	82.0	165.0	237.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	580	251	15.0	92.0	160.0	173.91666666666666	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	578	253	2.0	95.0	160.0	154.8	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	582	255	2.0	107.0	134.0	138.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	580	256	4.0	96.0	165.0	154.625	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	446	257	2.0	106.0	129.0	106.60000000000001	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	428	257	9.5	90.0	184.0	179.75	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	421	258	2.0	106.0	154.0	226.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	582	259	5.5	88.0	164.0	145.5	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	445	260	7.5	77.0	175.0	147.46153846153848	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	468	266	2.0	110.0	173.0	209.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	584	266	8.5	95.0	173.0	148.64285714285714	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	586	268	2.0	104.0	156.0	127.4	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	459	267	13.0	22.0	206.0	207.25	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	588	272	2.0	107.0	153.0	149.8	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	424	278	5.5	99.0	172.0	183.60000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	590	282	4.0	107.0	157.0	173.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	426	297	5.5	103.0	195.0	215.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	425	299	2.0	107.0	171.0	202.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	591	304	4.0	88.0	140.0	112.375	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	589	304	4.0	110.0	156.0	131.375	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	450	307	2.0	109.0	205.0	216.8	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
