frame,cX,cY,area,minI,maxI,meanI,video,time,cX_original
42541,1072,64,25.0,113.0,179.0,241.9142857142857,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:54.100,1412
42549,1071,64,12.5,118.0,179.0,244.14285714285717,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:54.900,1411
42550,1071,64,14.0,118.0,179.0,241.3636363636364,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.000,1411
42554,1070,63,9.5,112.0,175.0,237.6875,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.400,1410
42551,1071,64,11.0,121.0,179.0,242.16666666666663,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.100,1411
42552,1071,63,10.5,111.0,179.0,243.8333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.200,1411
42553,1071,63,10.0,112.0,179.0,243.1764705882353,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.300,1411
42555,1070,63,3.0,113.0,168.0,248.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.500,1410
42548,1071,64,16.5,122.0,179.0,241.2,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:54.800,1411
42560,1081,93,12.0,111.0,177.0,242.8421052631579,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.000,1421
42562,1081,93,12.5,113.0,179.0,247.05,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.200,1421
42561,1081,93,12.5,111.0,179.0,245.75,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.100,1421
42556,1070,64,2.5,112.0,136.0,249.28571428571428,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.600,1410
42559,1080,92,2.5,123.0,169.0,239.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:55.900,1420
42563,1081,93,14.0,113.0,179.0,251.6818181818182,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.300,1421
42571,1080,92,5.0,124.0,179.0,250.9,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:57.100,1420
42564,1080,93,13.5,111.0,176.0,247.52380952380952,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.400,1420
42569,1081,93,10.5,133.0,179.0,250.05882352941177,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.900,1421
42566,1081,93,11.0,116.0,177.0,244.6111111111111,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.600,1421
42567,1081,93,11.0,121.0,177.0,245.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.700,1421
42570,1080,93,4.5,120.0,179.0,247.2222222222222,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:57.000,1420
42565,1081,93,11.5,115.0,179.0,243.1052631578947,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.500,1421
42568,1081,93,10.5,118.0,178.0,246.8823529411765,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:56.800,1421
42574,1080,92,3.0,116.0,174.0,229.42857142857144,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:57.400,1420
42572,1081,92,3.5,118.0,179.0,240.2222222222222,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:57.200,1421
42586,1064,39,2.5,115.0,170.0,250.88888888888889,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:58.600,1404
42581,1066,38,1.5,129.0,178.0,242.2,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:58.100,1406
42585,1064,39,1.5,114.0,158.0,252.14285714285717,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:58.500,1404
42584,1064,39,2.0,129.0,156.0,250.44444444444443,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:58.400,1404
42580,1066,38,1.5,128.0,179.0,238.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:58.000,1406
42588,1064,39,1.5,113.0,171.0,248.6,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:00:58.800,1404
42803,1168,67,13.5,114.0,179.0,232.09523809523807,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.300,1508
42802,1168,68,7.0,111.0,160.0,248.30769230769232,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.200,1508
42808,1166,66,11.5,123.0,178.0,247.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.800,1506
42805,1168,67,12.5,114.0,179.0,245.45,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.500,1508
42806,1167,67,10.0,118.0,179.0,242.7058823529412,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.600,1507
42807,1166,66,10.0,114.0,179.0,245.41176470588235,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.700,1506
42810,1166,66,8.0,122.0,179.0,229.6,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:21.000,1506
42811,1165,65,8.5,115.0,170.0,240.06666666666663,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:21.100,1505
42804,1168,67,13.0,114.0,179.0,240.3809523809524,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.400,1508
42809,1166,66,7.5,118.0,186.0,245.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:20.900,1506
42814,1165,64,1.5,122.0,159.0,247.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:21.400,1505
42813,1165,64,4.5,112.0,168.0,246.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:21.300,1505
42812,1166,65,4.5,119.0,169.0,249.27272727272728,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:21.200,1506
43075,1060,72,24.0,111.0,179.0,247.08823529411765,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.500,1400
43072,1062,73,16.5,111.0,179.0,243.4,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.200,1402
43070,1061,73,6.5,115.0,161.0,226.7692307692308,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.000,1401
43071,1061,73,9.5,119.0,179.0,241.0625,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.100,1401
43073,1061,73,22.0,113.0,179.0,251.6774193548387,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.300,1401
43074,1061,73,22.5,111.0,179.0,248.9375,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.400,1401
43081,1058,71,19.0,111.0,179.0,247.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.100,1398
43082,1058,70,16.0,115.0,179.0,248.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.200,1398
43079,1058,71,18.0,112.0,179.0,246.59259259259255,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.900,1398
43078,1059,72,18.0,112.0,179.0,248.55555555555557,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.800,1399
43080,1058,71,16.0,111.0,179.0,250.08,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.000,1398
43076,1060,72,23.0,111.0,179.0,243.5757575757576,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.600,1400
43083,1057,70,9.0,122.0,179.0,246.25,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.300,1397
43077,1059,72,21.5,112.0,179.0,249.06666666666663,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:47.700,1399
43084,1056,70,12.0,117.0,178.0,242.94736842105263,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.400,1396
43086,1056,70,2.0,111.0,140.0,251.42857142857144,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.600,1396
43085,1056,70,9.5,121.0,178.0,247.8125,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.500,1396
43088,1054,68,2.0,140.0,168.0,255.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:48.800,1394
43107,1054,54,2.5,126.0,170.0,230.8333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:50.700,1394
43109,1053,54,1.5,138.0,149.0,254.2,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:50.900,1393
43113,1052,54,2.0,118.0,173.0,238.8333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:51.300,1392
43112,1052,54,1.5,152.0,169.0,237.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:51.200,1392
43108,1054,54,2.5,126.0,170.0,230.8333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:50.800,1394
43110,1053,54,3.0,141.0,176.0,237.75,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:51.000,1393
43111,1052,54,1.5,152.0,169.0,237.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:01:51.100,1392
43319,962,46,10.0,111.0,179.0,248.8823529411765,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:11.900,1302
43321,962,45,20.5,119.0,179.0,247.9333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.100,1302
43323,961,45,18.0,113.0,179.0,247.35714285714283,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.300,1301
43322,961,45,17.5,130.0,179.0,252.37037037037035,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.200,1301
43320,962,45,20.0,111.0,179.0,247.3448275862069,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.000,1302
43324,961,45,18.0,113.0,179.0,241.35714285714283,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.400,1301
43328,961,45,13.5,116.0,179.0,243.3181818181818,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.800,1301
43329,961,45,9.0,116.0,179.0,247.41176470588235,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.900,1301
43326,961,44,17.0,114.0,179.0,241.5769230769231,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.600,1301
43327,961,45,15.5,111.0,179.0,244.76,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.700,1301
43325,961,45,17.5,89.0,178.0,242.88888888888889,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.500,1301
43325,962,43,2.0,89.0,178.0,214.6,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:12.500,1302
43330,961,44,6.5,114.0,175.0,253.92857142857144,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:13.000,1301
43331,960,44,6.5,114.0,163.0,248.92307692307693,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:13.100,1300
43335,960,42,2.0,117.0,146.0,251.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:13.500,1300
43332,960,43,2.5,111.0,156.0,251.14285714285717,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:13.200,1300
43333,960,44,2.5,124.0,161.0,255.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:13.300,1300
43334,960,43,2.0,114.0,145.0,254.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:13.400,1300
43355,959,42,2.5,132.0,168.0,248.375,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:15.500,1299
43354,960,42,1.5,126.0,165.0,230.7142857142857,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:15.400,1300
43361,959,42,2.5,132.0,183.0,250.125,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:16.100,1299
43362,959,42,2.5,124.0,183.0,216.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:16.200,1299
43357,959,42,2.5,136.0,172.0,252.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:15.700,1299
43358,959,42,2.5,136.0,170.0,253.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:15.800,1299
43356,959,42,2.5,136.0,166.0,254.875,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:15.600,1299
43363,958,42,1.5,117.0,173.0,230.7142857142857,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:16.300,1298
43359,959,42,3.0,135.0,176.0,252.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:15.900,1299
43651,1075,71,9.0,115.0,177.0,241.25,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.100,1415
43654,1074,72,18.0,115.0,179.0,250.03846153846155,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.400,1414
43653,1074,72,22.5,113.0,179.0,237.28125,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.300,1414
43657,1072,73,13.0,112.0,179.0,247.8636363636364,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.700,1412
43655,1073,72,18.0,112.0,178.0,245.37037037037035,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.500,1413
43658,1072,73,12.5,111.0,173.0,249.05,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.800,1412
43656,1073,72,14.5,109.0,179.0,247.78260869565216,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.600,1413
43656,1073,70,2.0,109.0,175.0,237.6,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.600,1413
43652,1075,72,14.5,117.0,180.0,244.95454545454547,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.200,1415
43659,1072,73,12.5,111.0,173.0,249.05,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:45.900,1412
43662,1071,73,7.0,113.0,176.0,244.92307692307693,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:46.200,1411
43661,1071,73,7.5,114.0,179.0,247.57142857142856,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:46.100,1411
43664,1068,72,3.0,111.0,173.0,247.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:46.400,1408
43663,1070,73,5.0,121.0,178.0,253.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:46.300,1410
43660,1071,73,5.0,135.0,171.0,254.54545454545456,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:46.000,1411
43683,1045,108,1.5,121.0,167.0,223.375,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.300,1385
43689,1045,109,13.0,111.0,178.0,249.28571428571428,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.900,1385
43690,1044,109,13.5,114.0,178.0,245.3809523809524,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.000,1384
43691,1044,110,12.0,111.0,179.0,239.2631578947368,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.100,1384
43684,1046,107,7.0,126.0,179.0,246.46666666666667,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.400,1386
43686,1046,109,18.0,123.0,179.0,236.7037037037037,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.600,1386
43688,1045,109,12.0,111.0,179.0,247.3,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.800,1385
43685,1046,108,15.0,110.0,179.0,247.78260869565216,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.500,1386
43685,1046,109,2.0,110.0,176.0,244.8,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.500,1386
43687,1045,109,15.0,114.0,179.0,248.17391304347825,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:48.700,1385
43694,1044,110,6.0,121.0,181.0,245.7692307692308,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.400,1384
43695,1043,110,9.5,113.0,179.0,243.3333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.500,1383
43693,1043,110,7.5,117.0,179.0,249.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.300,1383
43692,1044,110,9.5,123.0,177.0,248.2941176470588,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.200,1384
43697,1043,111,7.5,112.0,179.0,251.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.700,1383
43696,1043,110,3.0,113.0,158.0,251.57142857142856,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:49.600,1383
43706,1053,80,4.5,117.0,180.0,241.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.600,1393
43703,1053,80,3.0,112.0,142.0,252.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.300,1393
43705,1052,80,5.5,126.0,179.0,243.8181818181818,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.500,1392
43707,1051,81,6.5,21.0,173.0,239.46153846153848,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.700,1391
43707,1052,81,2.0,21.0,159.0,233.8,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.700,1392
43713,1049,82,3.0,127.0,174.0,247.625,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:51.300,1389
43710,1050,82,5.5,114.0,170.0,226.91666666666663,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:51.000,1390
43711,1050,82,2.5,131.0,184.0,245.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:51.100,1390
43712,1049,82,3.5,137.0,176.0,225.66666666666663,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:51.200,1389
43709,1051,81,8.0,112.0,174.0,239.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.900,1391
43714,1048,82,1.5,137.0,174.0,251.6,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:51.400,1388
43708,1051,82,7.5,118.0,172.0,252.5,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:02:50.800,1391
43910,1107,73,4.5,116.0,165.0,186.0833333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.000,1447
43913,1106,74,18.0,116.0,179.0,252.1111111111111,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.300,1446
43915,1106,74,21.5,121.0,179.0,245.4516129032258,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.500,1446
43911,1107,74,15.0,130.0,176.0,249.7391304347826,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.100,1447
43914,1106,74,21.5,120.0,179.0,247.2258064516129,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.400,1446
43912,1107,74,18.5,114.0,181.0,250.3333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.200,1447
43919,1105,73,13.0,112.0,179.0,249.8095238095238,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.900,1445
43918,1105,74,19.0,117.0,179.0,249.9642857142857,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.800,1445
43920,1104,73,14.5,111.0,178.0,241.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.000,1444
43921,1104,73,16.5,125.0,179.0,233.4,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.100,1444
43923,1103,73,13.5,114.0,179.0,252.52380952380952,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.300,1443
43917,1105,74,20.0,117.0,179.0,240.5862068965517,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.700,1445
43916,1106,74,21.0,111.0,180.0,242.1,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:11.600,1446
43922,1103,73,13.5,126.0,179.0,252.0,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.200,1443
43925,1103,71,5.5,114.0,176.0,251.23076923076923,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.500,1443
43926,1102,71,3.5,111.0,149.0,254.88888888888889,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.600,1442
43927,1100,71,2.0,114.0,152.0,245.3333333333333,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.700,1440
43924,1103,72,10.0,125.0,179.0,248.35294117647055,D:\AprPanama2025_fixed\041125_experimental\041125PA_experimental_part03.mp4,1900-01-01 19:03:12.400,1443
